
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-bce__seed42,bce,online,42,crop_OralEpitheliumDB_aug,0.6501633524894714,0.5928136110305786,0.8639302849769592,0.7931552529335022,0.7012748122215271,0.7443904894756436,0.7407343032490092,0.5444946133191295,0.5962209701538086,0.7230665683746338,2026-07-14 23:29
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-bce__seed123,bce,online,123,crop_OralEpitheliumDB_aug,0.7103500366210938,0.5629768967628479,0.8474341630935669,0.7499749064445496,0.6927986741065979,0.7202538108395777,0.7004524001418149,0.4258778232237144,0.5493947267532349,0.6957026124000549,2026-07-15 00:10
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-bce__seed2024,bce,online,2024,crop_OralEpitheliumDB_aug,0.6828121542930603,0.5862196087837219,0.8405984044075012,0.7017219662666321,0.7793288826942444,0.7384920772864362,0.7700252186074326,0.5684954704184821,0.6348044276237488,0.7432867884635925,2026-07-15 08:50
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo__seed42,combo,online,42,crop_OralEpitheliumDB_aug,0.9716768264770508,0.5995866060256958,0.8600903153419495,0.7579355835914612,0.7416689991950989,0.7497140175530402,0.7410345765303227,0.5382247425665693,0.5980308651924133,0.722263753414154,2026-07-15 09:32
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo__seed123,combo,online,123,crop_OralEpitheliumDB_aug,1.073554277420044,0.574705183506012,0.8435792326927185,0.7150551080703735,0.7451910972595215,0.729812085316123,0.7116636240971644,0.4304518019829211,0.5618025064468384,0.7056694030761719,2026-07-15 10:26
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo__seed2024,combo,online,2024,crop_OralEpitheliumDB_aug,1.0504781007766724,0.5833279490470886,0.8330912590026855,0.6771475076675415,0.8066797852516174,0.7362597680506365,0.7665640712276052,0.5646781343418125,0.6303563117980957,0.7496317028999329,2026-07-15 12:49
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal__seed42,focal,online,42,crop_OralEpitheliumDB_aug,0.3783886730670929,0.48394474387168884,0.842739999294281,0.8690968155860901,0.5220157504081726,0.6522580628525413,0.6528562238884495,0.3385567732024866,0.4940294325351715,0.6932867169380188,2026-07-15 13:37
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal__seed123,focal,online,123,crop_OralEpitheliumDB_aug,0.4024909436702728,0.48052239418029785,0.837270200252533,0.8352011442184448,0.5306977033615112,0.6490074977610142,0.6271900604507392,0.2564263611694481,0.4657464921474457,0.6726632118225098,2026-07-15 14:18
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal__seed2024,focal,online,2024,crop_OralEpitheliumDB_aug,0.3483821153640747,0.5182621479034424,0.8409339189529419,0.8064869046211243,0.5910425186157227,0.6821581131736618,0.7142473622896977,0.4402977219059918,0.5633341073989868,0.7079654932022095,2026-07-15 15:06
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal_alpha05__seed42,focal_alpha05,online,42,crop_OralEpitheliumDB_aug,0.3825390934944153,0.5973130464553833,0.8643755316734314,0.7874545454978943,0.7122003436088562,0.747939228627518,0.7480754468042458,0.5525380058922995,0.6052545309066772,0.6911616921424866,2026-07-15 16:11
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal_alpha05__seed123,focal_alpha05,online,123,crop_OralEpitheliumDB_aug,0.4208228290081024,0.5727894902229309,0.8504988551139832,0.7512223124504089,0.7066688537597656,0.7282647516478908,0.7117892244877974,0.4842051913065431,0.561474084854126,0.6684233546257019,2026-07-15 17:42
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal_alpha05__seed2024,focal_alpha05,online,2024,crop_OralEpitheliumDB_aug,0.36008331179618835,0.582082986831665,0.835835874080658,0.6880889534950256,0.789413571357727,0.7352768774193452,0.7656773061298027,0.562675050438948,0.6287715435028076,0.7063213586807251,2026-07-15 19:59
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-dice__seed42,dice,online,42,crop_OralEpitheliumDB_aug,0.5595458149909973,0.28253161907196045,0.28253161907196045,0.28253161907196045,1.0,0.4405842208353338,0.44837788453260424,0.0,0.29381462931632996,0.0,2026-07-15 20:40
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-tversky__seed42,tversky,online,42,crop_OralEpitheliumDB_aug,0.4326415956020355,0.28253161907196045,0.28253161907196045,0.28253161907196045,1.0,0.4405842208353338,0.44837788453260424,0.0,0.29381462931632996,0.0,2026-07-15 22:54
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal_tversky__seed42,focal_tversky,online,42,crop_OralEpitheliumDB_aug,0.5333991050720215,0.28253161907196045,0.28253161907196045,0.28253161907196045,1.0,0.4405842208353338,0.44837788453260424,0.0,0.29381462931632996,0.0,2026-07-15 23:36
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-tversky_bce__seed42,tversky_bce,online,42,crop_OralEpitheliumDB_aug,0.9497556686401367,0.6124262809753418,0.8583813309669495,0.7296703457832336,0.7922741770744324,0.7596846351157842,0.7547156800263332,0.5515123104227602,0.6149084568023682,0.7303500771522522,2026-07-16 00:17
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-tversky_bce__seed123,tversky_bce,online,123,crop_OralEpitheliumDB_aug,1.060129165649414,0.579246997833252,0.840677797794342,0.6975527405738831,0.7732867002487183,0.7334698885048352,0.7199157776911881,0.46025515104025455,0.5715354681015015,0.7091344594955444,2026-07-16 09:04
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-tversky_bce__seed2024,tversky_bce,online,2024,crop_OralEpitheliumDB_aug,1.0236220359802246,0.5783702731132507,0.8267430067062378,0.6611729860305786,0.8206306099891663,0.7323220913701951,0.7659197718855794,0.5764425895538126,0.6298843622207642,0.7493261098861694,2026-07-16 09:47
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo_pesada_dice__seed42,combo_pesada_dice,online,42,crop_OralEpitheliumDB_aug,0.784456729888916,0.6063751578330994,0.8620747327804565,0.7577522993087769,0.7523413300514221,0.7550370703850617,0.7565937893478072,0.5633497429274353,0.6166446805000305,0.737384557723999,2026-07-16 10:45
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo_pesada_dice__seed123,combo_pesada_dice,online,123,crop_OralEpitheliumDB_aug,0.8720614314079285,0.5790141224861145,0.8433985114097595,0.7089288234710693,0.7593883275985718,0.7332914916717611,0.7148721220298688,0.4586662460233071,0.5665130615234375,0.712386429309845,2026-07-16 15:15
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo_pesada_dice__seed2024,combo_pesada_dice,online,2024,crop_OralEpitheliumDB_aug,0.832104504108429,0.5855928063392639,0.8337694406509399,0.6771745681762695,0.8110766410827637,0.7381017853181451,0.7675001992273642,0.5668285617730305,0.6315698027610779,0.7573922276496887,2026-07-16 15:57
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo_pesada_bce_reverso__seed42,combo_pesada_bce_reverso,online,42,crop_OralEpitheliumDB_aug,0.824164628982544,0.6018964052200317,0.8602381348609924,0.7549896836280823,0.7480961084365845,0.7515270380937579,0.7445958103438602,0.5410464821532915,0.6017665863037109,0.7199798226356506,2026-07-16 16:54
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo_pesada_bce_reverso__seed123,combo_pesada_bce_reverso,online,123,crop_OralEpitheliumDB_aug,0.9028422236442566,0.566824734210968,0.8478904366493225,0.7465038299560547,0.7017403244972229,0.7234302339000672,0.7025498754511758,0.43805143910697214,0.5513914227485657,0.7037405967712402,2026-07-16 17:34
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-combo_pesada_bce_reverso__seed2024,combo_pesada_bce_reverso,online,2024,crop_OralEpitheliumDB_aug,0.8847127556800842,0.5800605416297913,0.8309220671653748,0.6731275916099548,0.8059090971946716,0.7335580206759296,0.7708523207893596,0.5811941945014982,0.6358434557914734,0.7498518824577332,2026-07-16 23:51
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal_dice__seed42,focal_dice,online,42,crop_OralEpitheliumDB_aug,0.7189368009567261,0.6057195067405701,0.8609488010406494,0.7527032494544983,0.7563249468803406,0.7545097020950938,0.7498791938063865,0.5433408979171244,0.6078863739967346,0.7271087765693665,2026-07-17 07:54
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal_dice__seed123,focal_dice,online,123,crop_OralEpitheliumDB_aug,0.7920935750007629,0.5792056918144226,0.842690110206604,0.705714225769043,0.7634714841842651,0.7334575160033217,0.720134199591194,0.4607603199787172,0.5722842216491699,0.7119788527488708,2026-07-17 08:35
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-focal_dice__seed2024,focal_dice,online,2024,crop_OralEpitheliumDB_aug,0.751733124256134,0.5830100774765015,0.836226224899292,0.6885514855384827,0.7904736995697021,0.7360007237171832,0.76473068648236,0.5629626251295337,0.6278761029243469,0.743966817855835,2026-07-17 09:38
Unet__crop_OralEpitheliumDB_aug__proto-online__loss-bce__seed42,bce,online,42,crop_OralEpitheliumDB_aug,0.9168466329574585,0.0,0.7198663949966431,0.0,0.0,0.0,5.5705611432583705e-11,0.0,5.570561305528847e-15,0.5662650465965271,2026-07-17 15:51
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-bce__seed42,bce,offline,42,crop_OralEpitheliumDB_aug,0.5827928781509399,0.0,0.7198663949966431,0.0,0.0,0.0,5.5705611432583705e-11,0.0,5.570561305528847e-15,0.5662609934806824,2026-07-17 15:53
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-bce__seed42,bce,offline,42,crop_OralEpitheliumDB_aug,0.3392402231693268,0.5896588563919067,0.8629797101020813,0.7930647730827332,0.6968585252761841,0.7418555193208566,0.7398786902622877,0.5349105472639925,0.5957900881767273,0.7240731716156006,2026-07-17 16:32
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-bce__seed123,bce,offline,123,crop_OralEpitheliumDB_aug,0.36416682600975037,0.5652536749839783,0.8471276164054871,0.7450000047683716,0.7005342841148376,0.7220831950032952,0.7034168453114689,0.43786071688070294,0.552024781703949,0.700838029384613,2026-07-17 17:34
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-bce__seed2024,bce,offline,2024,crop_OralEpitheliumDB_aug,0.38054388761520386,0.5855206847190857,0.8401381969451904,0.7006334662437439,0.7795588970184326,0.7379919378260368,0.7681081790361308,0.5648724173901151,0.6320194602012634,0.7408709526062012,2026-07-17 19:03
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-combo__seed42,combo,offline,42,crop_OralEpitheliumDB_aug,0.6591070890426636,0.6025595664978027,0.857160210609436,0.7378581166267395,0.766882598400116,0.7520903853720894,0.7446773798304726,0.5386178841883735,0.6014049053192139,0.7191996574401855,2026-07-18 00:16
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-combo__seed123,combo,offline,123,crop_OralEpitheliumDB_aug,0.7134535312652588,0.5777905583381653,0.8445195555686951,0.7152978777885437,0.7501134872436523,0.7322920535689407,0.7167656486178676,0.45922716597935287,0.5682573318481445,0.7073366641998291,2026-07-18 10:35
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-combo__seed2024,combo,offline,2024,crop_OralEpitheliumDB_aug,0.723020613193512,0.5878589153289795,0.8371006846427917,0.6864989995956421,0.8023642301559448,0.7399231753599398,0.7692124158950316,0.5678718447923847,0.633535623550415,0.753757655620575,2026-07-18 11:39
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-focal__seed42,focal,offline,42,crop_OralEpitheliumDB_aug,0.03516138345003128,0.5052250623703003,0.8481612205505371,0.864310085773468,0.5487226247787476,0.6712745738763386,0.6696001311641416,0.3493893158421167,0.5124523043632507,0.6928122043609619,2026-07-18 12:23
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-focal__seed123,focal,offline,123,crop_OralEpitheliumDB_aug,0.037342630326747894,0.467181533575058,0.8346729874610901,0.8442686796188354,0.511096179485321,0.6367325548943064,0.6090869715865315,0.20426311184599663,0.4466003477573395,0.6715317368507385,2026-07-18 13:03
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-focal__seed2024,focal,offline,2024,crop_OralEpitheliumDB_aug,0.040912359952926636,0.5325993299484253,0.8440248966217041,0.7994837164878845,0.6138972043991089,0.6945060266997373,0.7248152229815554,0.4874165135598487,0.5776260495185852,0.7070891261100769,2026-07-18 13:44
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-focal_alpha05__seed42,focal_alpha05,offline,42,crop_OralEpitheliumDB_aug,0.04468689113855362,0.5981897115707397,0.8650192022323608,0.7899439930915833,0.7114212512969971,0.74862916760427,0.7465481493391998,0.5600085616235204,0.6032118797302246,0.6903440952301025,2026-07-18 14:38
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-focal_alpha05__seed123,focal_alpha05,offline,123,crop_OralEpitheliumDB_aug,0.047464270144701004,0.573399543762207,0.8484256267547607,0.7396215796470642,0.7181529998779297,0.7287291563756172,0.7140405424058243,0.4404888071667652,0.5633173584938049,0.6692221164703369,2026-07-18 16:38
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-focal_alpha05__seed2024,focal_alpha05,offline,2024,crop_OralEpitheliumDB_aug,0.05072248727083206,0.5847223997116089,0.8405366539955139,0.703047513961792,0.7753329873085022,0.7374230002090666,0.7679922697411697,0.5862419714335494,0.631552517414093,0.7066872715950012,2026-07-18 20:04
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-dice__seed42,dice,offline,42,crop_OralEpitheliumDB_aug,0.5595458149909973,0.28253161907196045,0.28253161907196045,0.28253161907196045,1.0,0.4405842208353338,0.44837788453260424,0.0,0.29381462931632996,0.0,2026-07-18 21:03
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-tversky__seed42,tversky,offline,42,crop_OralEpitheliumDB_aug,0.4326415956020355,0.28253161907196045,0.28253161907196045,0.28253161907196045,1.0,0.4405842208353338,0.44837788453260424,0.0,0.29381462931632996,0.0,2026-07-19 00:02
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-focal_tversky__seed42,focal_tversky,offline,42,crop_OralEpitheliumDB_aug,0.5333991050720215,0.28253161907196045,0.28253161907196045,0.28253161907196045,1.0,0.4405842208353338,0.44837788453260424,0.0,0.29381462931632996,0.0,2026-07-19 00:44
Unet__crop_OralEpitheliumDB_aug__proto-offline__loss-tversky_bce__seed42,tversky_bce,offline,42,crop_OralEpitheliumDB_aug,0.6338649988174438,0.6113752722740173,0.8586320877075195,0.7323615550994873,0.7873851656913757,0.7588772241785897,0.7531137029884958,0.5488338377374703,0.6126356720924377,0.7295917272567749,2026-07-19 08:00
